150 10
  1	05:00:00	21:00:00
  2	05:00:00	21:00:00
  3	05:00:00	21:00:00
  4	05:00:00	21:00:00
  5	05:00:00	21:00:00
  6	05:00:00	21:00:00
  7	05:00:00	21:00:00
  8	05:00:00	21:00:00
  9	05:00:00	21:00:00
 10	05:00:00	21:00:00
 60	13:00:00	13:02:00	 3  5  7  8 
 61	12:58:00	13:06:00	 1  2  3  8 
 62	13:23:00	13:31:00	 4  6  7 10 
 63	13:30:00	13:34:00	 1  2  6 10 
 64	13:32:00	13:40:00	 1  3  4  6  7  8  9 
 65	13:34:00	13:38:00	 2  3  5  7  8  9 10 
 66	13:58:00	14:04:00	 2  3  4  5  6  9 10 
 67	14:20:00	14:28:00	 1  2  4  7  8 
 68	14:45:00	14:55:00	 1  3  4  7  8  9 10 
 69	15:04:00	15:14:00	 4  5  6  8  9 10 
 70	15:16:00	15:24:00	 1  5  6  7  8  9 
 71	15:17:00	15:25:00	 1  3  4  6 10 
 72	15:22:00	15:24:00	 3  4 10 
 73	15:43:00	15:51:00	 5  7  9 
 74	15:49:00	15:51:00	 1  2  4  5  7  8  9 10 
 75	16:09:00	16:15:00	 1  4  8  9 
 76	16:11:00	16:19:00	 1  4  5  7  8  9 
 77	16:17:00	16:19:00	 1  2  4  5  6  7  8  9 
 78	16:15:00	16:23:00	 1  3  4  6  9 
 79	16:19:00	16:27:00	 1  2  4  7  8  9 
 80	16:24:00	16:26:00	 1  2  3  8 10 
 81	16:22:00	16:28:00	 2  4  6  7 10 
 82	16:20:00	16:30:00	 3  4  8  9 
 83	16:37:00	16:39:00	 2  3  5  6  8  9 10 
 84	16:33:00	16:43:00	 1  3  6  7  8  9 10 
 85	16:47:00	16:53:00	 2  5  7  9 
 86	16:46:00	16:56:00	 3  6  7  9 10 
 87	17:12:00	17:22:00	 1  2  3 
 88	17:38:00	17:42:00	 3  5  8  9 
 89	17:58:00	18:08:00	 2  4  5  6  7  8 
 90	18:18:00	18:28:00	 5  7 10 
 91	18:37:00	18:45:00	 4  8 
 92	18:40:00	18:48:00	 1  4  6 
 93	19:04:00	19:12:00	 1  4  5  6  7  9 10 
 94	19:09:00	19:15:00	 3  5  6  7  9 
 95	19:12:00	19:16:00	 2  4  6  7  8 
 96	19:15:00	19:17:00	 1  3  4  6  7  8 
 97	19:34:00	19:36:00	 1  2  4  5  7 
 98	19:31:00	19:41:00	 2  3  4  6  8  9 10 
 99	19:37:00	19:43:00	 4  6  8 10 
100	20:02:00	20:06:00	 1  3  4  8  9 
101	20:18:00	20:28:00	 1  4  6  8 
102	20:19:00	20:27:00	 1  7  8 
103	20:19:00	20:27:00	 2  3  4  8 
104	20:21:00	20:29:00	 2  3  4  5  8  9 
105	20:45:00	20:53:00	 2  3  4  5  6  7  8  9 
106	21:14:00	21:18:00	 1  4  5  6 10 
107	21:18:00	21:20:00	 5  6  7  8 10 
108	21:19:00	21:23:00	 1  2  3  9 10 
109	21:38:00	21:42:00	 1  4  5  7  8 
110	21:39:00	21:43:00	 1  2  4  6 10 
111	21:53:00	21:57:00	 4  5  6 
112	21:55:00	21:59:00	 2  3  4  5  9 10 
113	22:16:00	22:22:00	 4  6  7  8 
114	22:19:00	22:27:00	 1  2  4  5  7 10 
115	22:18:00	22:28:00	 1  2  4  5 10 
116	22:24:00	22:30:00	 2  4  5  6  8  9 10 
117	22:42:00	22:44:00	 1  3  4  5  7  8 10 
118	22:40:00	22:50:00	 2  3  4  8  9 
119	22:42:00	22:48:00	 3  5  6  7  8  9 
120	22:47:00	22:51:00	 2  4  5  6 
121	22:49:00	22:57:00	 7 
122	22:53:00	23:03:00	 1  4  6  8 10 
123	22:54:00	23:02:00	 2  3  5  6 
124	23:11:00	23:17:00	 1  2  3  5  6  9 
125	23:12:00	23:20:00	 1  3  5  6  7  8 10 
126	23:23:00	23:29:00	 1  2  3  4  9 10 
127	23:33:00	23:37:00	 3  5  6 
128	23:45:00	23:51:00	 1  3  5  7  8 10 
129	23:46:00	23:56:00	 1  6  7 
130	23:56:00	24:06:00	 1  2  4  9 
131	24:03:00	24:05:00	 1  5  8  9 10 
132	24:12:00	24:20:00	 2  4  6  7  8  9 10 
133	24:28:00	24:38:00	 1  2  4  5  7  8  9 10 
134	24:32:00	24:42:00	 1  2  4  7  8 
135	24:40:00	24:46:00	 1  3  4  7  8  9 10 
136	24:44:00	24:48:00	 1  2  7  8 10 
137	24:45:00	24:49:00	 3  4  5  6 
138	24:43:00	24:53:00	 1  3  5  7  8  9 10 
139	24:55:00	25:01:00	 1  2  3  6  8 10 
140	25:22:00	25:26:00	 6  8 10 
141	25:27:00	25:35:00	 1  2  5  6  8 
142	25:28:00	25:34:00	 2  4  9 10 
143	25:31:00	25:33:00	 1  2  4  6  7  9 
144	25:48:00	25:56:00	 2  5  8 10 
145	25:53:00	26:01:00	 4 10 
146	25:57:00	26:03:00	 1  2  7  9 10 
147	25:59:00	26:01:00	 1  2  3  4  6 
148	26:00:00	26:04:00	 5  6  7  9 10 
149	25:58:00	26:08:00	 1  2  6  7  8  9 10 
150	26:05:00	26:09:00	 2  4  5  7  8 

