250 20
  1	05:00:00	21:00:00
  2	05:00:00	21:00:00
  3	05:00:00	21:00:00
  4	05:00:00	21:00:00
  5	05:00:00	21:00:00
  6	05:00:00	21:00:00
  7	05:00:00	21:00:00
  8	05:00:00	21:00:00
  9	05:00:00	21:00:00
 10	05:00:00	21:00:00
 11	05:00:00	21:00:00
 12	05:00:00	21:00:00
 13	05:00:00	21:00:00
 14	05:00:00	21:00:00
 15	05:00:00	21:00:00
 16	05:00:00	21:00:00
 17	05:00:00	21:00:00
 18	05:00:00	21:00:00
 19	05:00:00	21:00:00
 20	05:00:00	21:00:00
201	30:45:00	30:47:00	 1  2  3  5  6  7  9 11 13 14 15 19 20 
202	31:10:00	31:14:00	 1  4  6  8 10 11 12 13 14 17 18 
203	31:12:00	31:16:00	 3  5  6  8 10 11 13 16 17 
204	31:24:00	31:28:00	 1  2  4  6  9 10 14 15 16 19 20 
205	31:42:00	31:46:00	 1  2  6  8 11 13 14 15 16 18 19 20 
206	31:41:00	31:51:00	 2  3 10 11 16 20 
207	31:48:00	31:52:00	 1  3  5  7  8 10 13 15 19 20 
208	31:46:00	31:54:00	 2  9 12 13 15 20 
209	32:07:00	32:17:00	 1  5  6  7  8  9 10 11 12 13 14 17 
210	32:11:00	32:15:00	 2  4  6  7 13 15 17 18 19 
211	32:10:00	32:16:00	 1  4  5  8  9 10 13 14 16 17 20 
212	32:30:00	32:36:00	 1  2  4  6  8 12 13 17 
213	32:34:00	32:38:00	 3  4  8  9 10 12 17 19 
214	32:34:00	32:40:00	 1  6  9 12 15 16 17 19 20 
215	33:02:00	33:04:00	 1  3  4  6  7  9 10 12 19 
216	33:03:00	33:11:00	 1  2  8  9 14 15 17 18 
217	33:09:00	33:11:00	 6  7 15 20 
218	33:28:00	33:32:00	 1  3  6  8 11 13 14 16 17 18 19 20 
219	33:49:00	33:53:00	 1  3  7  8 11 12 13 14 16 18 20 
220	33:50:00	34:00:00	 1  2  4  5  6  8 12 16 17 19 
221	34:00:00	34:10:00	 2  3  6  7  8  9 10 13 14 15 16 17 18 
222	34:24:00	34:26:00	 5  7  8 11 13 15 20 
223	34:45:00	34:55:00	 2  5 10 12 13 14 15 16 17 19 
224	34:55:00	34:59:00	 1  2  5  8  9 10 11 12 13 15 16 17 18 19 
225	34:54:00	35:00:00	 1  3  4  5  9 12 13 14 18 20 
226	34:57:00	35:01:00	 1  2  3  5  6  8 10 11 14 16 17 19 
227	35:14:00	35:22:00	 1  2  5  7  8  9 11 17 18 20 
228	35:15:00	35:23:00	 1  2  5  8  9 11 13 14 15 18 
229	35:39:00	35:49:00	 1  2  6  7  8  9 10 11 13 15 16 19 20 
230	36:06:00	36:08:00	 1  3  4  7  8  9 10 11 12 13 15 17 20 
231	36:08:00	36:10:00	 2  3  6  8 12 16 20 
232	36:26:00	36:30:00	 2  3  4  5  7  9 12 13 19 
233	36:29:00	36:39:00	 2  4  6  8 10 12 13 15 18 19 
234	36:49:00	36:55:00	 1  2  3  5  7  8 13 15 16 17 
235	36:51:00	37:01:00	 2  3  5 13 16 19 20 
236	37:13:00	37:21:00	 1  8 11 12 15 18 19 20 
237	37:19:00	37:21:00	 2  4  9 12 13 14 17 19 
238	37:17:00	37:25:00	 1  2  3  5  6  7  8  9 11 12 14 15 17 18 
239	37:20:00	37:24:00	 6  7 10 11 15 16 17 18 19 
240	37:32:00	37:34:00	 1  2  3  5  6  9 10 14 18 
241	37:42:00	37:46:00	 2  3  4  5  8  9 10 11 12 14 15 18 
242	37:47:00	37:49:00	 1  2  4  6  7  9 11 16 17 
243	37:45:00	37:51:00	 6  8 10 11 12 13 14 15 18 19 20 
244	38:09:00	38:11:00	 1  2  4  7 10 11 14 15 17 18 
245	38:07:00	38:15:00	 4  6  7 11 14 15 16 17 20 
246	38:16:00	38:20:00	 3  4  7  9 10 12 13 14 15 16 17 19 
247	38:24:00	38:32:00	 1  2  6  7  8  9 10 12 13 14 15 17 18 19 
248	38:28:00	38:32:00	 2  3  5  6  7  8 11 16 17 18 19 
249	38:32:00	38:34:00	 1  3  7  8 10 15 16 18 19 20 
250	38:51:00	38:53:00	 1  4  6  7  8  9 10 12 13 14 15 16 18 19 

