200 20
  1	05:00:00	21:00:00
  2	05:00:00	21:00:00
  3	05:00:00	21:00:00
  4	05:00:00	21:00:00
  5	05:00:00	21:00:00
  6	05:00:00	21:00:00
  7	05:00:00	21:00:00
  8	05:00:00	21:00:00
  9	05:00:00	21:00:00
 10	05:00:00	21:00:00
 11	05:00:00	21:00:00
 12	05:00:00	21:00:00
 13	05:00:00	21:00:00
 14	05:00:00	21:00:00
 15	05:00:00	21:00:00
 16	05:00:00	21:00:00
 17	05:00:00	21:00:00
 18	05:00:00	21:00:00
 19	05:00:00	21:00:00
 20	05:00:00	21:00:00
 78	15:47:00	15:57:00	 1  4  5  9 11 12 14 16 17 19 
 79	15:51:00	16:01:00	 1  4  5  6  7 11 12 13 15 17 
 80	15:57:00	15:59:00	 1  3  4  6  8  9 10 13 15 18 
 81	16:09:00	16:13:00	 1  2  5  6  7  8 12 17 18 19 
 82	16:15:00	16:21:00	 1  2  3  9 10 11 15 16 18 19 
 83	16:15:00	16:23:00	 2  5  6  9 10 11 19 20 
 84	16:14:00	16:24:00	 1  8  9 10 12 14 15 20 
 85	16:17:00	16:23:00	 3  4  6 10 12 13 14 15 20 
 86	16:19:00	16:25:00	 3  4  5  6  7  8 11 14 19 20 
 87	16:20:00	16:24:00	 1  7  8  9 10 14 15 
 88	16:19:00	16:25:00	 2  9 12 13 14 15 
 89	16:17:00	16:27:00	 1  4 10 13 14 16 18 
 90	16:20:00	16:30:00	 2  3  5  6 16 17 18 19 20 
 91	16:24:00	16:26:00	 2  3  5  6  7  9 11 12 13 16 
 92	16:37:00	16:47:00	 1  3  5  7  8 11 13 17 18 
 93	17:00:00	17:04:00	 1  2  7  8 11 15 16 19 20 
 94	17:01:00	17:11:00	 1  2  3  4  5  8 11 14 16 
 95	17:13:00	17:19:00	 1  2  3  5  6  9 10 11 14 15 
 96	17:16:00	17:24:00	 2  7 11 12 16 18 19 
 97	17:18:00	17:24:00	 4  6  9 10 11 12 13 18 19 
 98	17:29:00	17:35:00	 1  4  7 10 13 17 18 19 20 
 99	17:33:00	17:39:00	 3  4  6  7  9 10 11 13 16 19 
100	17:55:00	17:57:00	 2  4 10 11 13 15 16 
101	18:16:00	18:20:00	 1  2  3  7  9 10 13 17 18 20 
102	18:16:00	18:20:00	 2  3  9 10 11 12 13 14 17 18 
103	18:15:00	18:21:00	 2  3  6  7 10 12 15 17 18 19 
104	18:18:00	18:20:00	 2  8  9 14 15 16 17 18 19 
105	18:21:00	18:25:00	 1  3  5 10 16 17 20 
106	18:32:00	18:34:00	 2  3  5  6  7  9 18 
107	18:35:00	18:41:00	 1  2  6  8 11 13 17 18 20 
108	19:00:00	19:04:00	 3  4  5  6 10 12 18 20 
109	18:57:00	19:07:00	 1  5  6  8  9 10 14 15 20 
110	18:57:00	19:07:00	 2  4  9 13 14 18 19 
111	19:23:00	19:25:00	 2  3  4  5  9 10 11 12 13 14 
112	19:36:00	19:44:00	 1  4  5  7  9 14 16 18 19 20 
113	19:46:00	19:56:00	 2  3  4  7  8  9 10 11 16 19 
114	19:52:00	19:56:00	 3  4  5  8  9 13 14 15 20 
115	19:55:00	19:59:00	 2 11 13 14 20 
116	20:20:00	20:26:00	 4  7  9 10 12 13 15 20 
117	20:21:00	20:31:00	 4  5  6  7  8  9 10 11 12 13 
118	20:28:00	20:34:00	 1  6  8 20 
119	20:45:00	20:53:00	 1  7  8 10 11 15 20 
120	20:49:00	20:55:00	 2  3  4  6  8 15 16 19 
121	21:16:00	21:24:00	 1  6 10 11 19 20 
122	21:17:00	21:25:00	 2  3  8 11 20 
123	21:24:00	21:26:00	 1  3  5  6  9 10 11 12 13 16 
124	21:26:00	21:30:00	 2  3  4  5  6  7  8 10 11 12 
125	21:28:00	21:32:00	 2  3  4  5  8 11 13 14 16 17 
126	21:50:00	21:52:00	 2  5  8 12 14 15 17 20 
127	22:06:00	22:16:00	 1  3  7  9 11 14 17 19 20 
128	22:09:00	22:15:00	 4  5  7 10 12 13 15 19 
129	22:26:00	22:32:00	 1  2  9 13 14 16 20 
130	22:28:00	22:30:00	 3  8  9 11 12 15 17 20 
131	22:32:00	22:36:00	 2  3  6  9 10 11 12 13 14 17 
132	22:32:00	22:42:00	 4  8 10 12 14 15 18 19 20 
133	22:34:00	22:40:00	 1  2  3  4  5  6  9 13 14 17 
134	22:53:00	23:01:00	 1  2  4  6  7  9 11 12 13 16 
135	22:59:00	23:03:00	 1  2  3  6  8  9 10 12 14 15 
136	23:00:00	23:08:00	 1  4  6  9 10 11 15 16 18 
137	23:04:00	23:08:00	 8  9 11 14 16 
138	23:05:00	23:13:00	 1  4  6  7  9 10 12 13 15 17 
139	23:08:00	23:10:00	 2  3  4  5  6  7  9 10 11 13 
140	23:07:00	23:13:00	 1  2 10 12 13 17 18 19 20 
141	23:32:00	23:42:00	 3  6  8 17 18 19 20 
142	23:58:00	24:02:00	 4  5  6  9 10 15 18 
143	24:04:00	24:10:00	 2  4  6  9 12 13 15 16 17 18 
144	24:32:00	24:36:00	 1  2  4  5  6  8 15 18 19 
145	24:33:00	24:41:00	 1  2  3  7  8  9 11 12 13 15 
146	24:38:00	24:44:00	 2  5  9 10 13 14 15 16 17 19 
147	24:38:00	24:44:00	 4  6  7  8  9 10 11 12 13 16 
148	24:41:00	24:45:00	 2  4  5  6  8 12 15 16 18 
149	24:38:00	24:48:00	 3  5  6  7  9 10 14 16 17 19 
150	24:46:00	24:48:00	 1  2  3  4  5 11 13 15 16 17 
151	24:46:00	24:52:00	 3  4  6  8  9 10 11 13 14 15 
152	24:48:00	24:56:00	 1  2  3  5  6  7 11 14 16 17 
153	24:50:00	24:54:00	 1  3  4  5 10 12 14 16 18 19 
154	25:09:00	25:15:00	 1  3  4  5  9 11 13 14 18 20 
155	25:11:00	25:19:00	 4  8 10 12 13 16 17 18 19 
156	25:21:00	25:23:00	 1  4  7 10 11 14 
157	25:41:00	25:43:00	 1  6  7  9 11 12 15 19 
158	26:04:00	26:08:00	 1  6  9 10 16 18 19 
159	26:18:00	26:24:00	 1  2  3 12 13 14 15 16 18 19 
160	26:19:00	26:27:00	 1  2  5  6  7  9 11 16 18 19 
161	26:18:00	26:28:00	 1  2  4  6  7 10 11 13 14 15 
162	26:19:00	26:29:00	 3  4  6 10 11 15 19 20 
163	26:22:00	26:30:00	 1  2  5  7  8  9 16 18 20 
164	26:28:00	26:32:00	 7 10 14 16 
165	26:29:00	26:35:00	 1  3  4  5  6 14 15 16 17 19 
166	26:51:00	27:01:00	 3  9 12 14 15 17 18 20 
167	26:55:00	26:59:00	 1  3  7  8 10 11 14 20 
168	26:57:00	27:05:00	 2  4  5  9 10 11 12 13 14 17 
169	27:00:00	27:02:00	 3  5  7 10 11 12 14 16 17 19 
170	27:02:00	27:04:00	 1  5  9 11 12 15 16 18 20 
171	27:03:00	27:07:00	 3  4  6  8  9 10 11 12 14 15 
172	27:08:00	27:10:00	 1  3  4  5  6  9 10 11 14 15 
173	27:27:00	27:35:00	 1  5  6  8 12 16 17 18 19 20 
174	27:43:00	27:47:00	 1  6  7  8  9 10 11 12 14 19 
175	27:46:00	27:48:00	 1  2  3  4  8 10 11 13 14 16 
176	27:48:00	27:50:00	 2  5  8 11 12 13 17 19 20 
177	27:55:00	27:59:00	 1  2  5  7  8  9 10 12 13 16 
178	28:08:00	28:14:00	 1  2  5  6  7  8  9 10 12 15 
179	28:18:00	28:28:00	 2  3  4  6  7  8 12 13 14 15 
180	28:22:00	28:32:00	 1  2  5  6  7  8  9 12 13 15 
181	28:22:00	28:32:00	 3  6  7  8 10 11 14 17 18 
182	28:38:00	28:40:00	 3  4  5  7  8 11 13 14 15 16 
183	28:37:00	28:43:00	 3  5  6 10 11 12 14 16 20 
184	28:39:00	28:49:00	 2  4 11 15 19 20 
185	28:42:00	28:52:00	 2  3  6  7  8  9 11 12 13 14 
186	29:10:00	29:12:00	 4  5  7  8  9 10 12 18 19 20 
187	29:10:00	29:12:00	 3  4  5  7  8 10 11 12 14 15 
188	29:13:00	29:17:00	 3  7  9 11 12 14 16 
189	29:26:00	29:34:00	 1  2  3  4  5  6  8 14 16 17 
190	29:30:00	29:40:00	 1  2  3  5  6  7  8 10 12 13 
191	29:42:00	29:48:00	 5  8  9 10 11 13 14 19 20 
192	29:50:00	29:52:00	 1  2  3  8 11 12 14 15 17 
193	30:03:00	30:13:00	 2  3  4  6  8  9 10 11 12 13 
194	30:09:00	30:15:00	 3  4  5  7 10 18 
195	30:16:00	30:24:00	 1  3  4  7  8 12 13 14 16 19 
196	30:20:00	30:28:00	 1  2  3  4  5  7 12 13 14 15 
197	30:21:00	30:27:00	 1  3  5  6  7  8  9 10 14 15 
198	30:39:00	30:45:00	 1  3  4  5  6  7 10 15 17 
199	30:48:00	30:54:00	 1  2  3  4  5 12 13 14 15 16 
200	30:48:00	30:54:00	 1  2  4  7  8 11 14 15 16 18 

