150 15
  1	05:00:00	21:00:00
  2	05:00:00	21:00:00
  3	05:00:00	21:00:00
  4	05:00:00	21:00:00
  5	05:00:00	21:00:00
  6	05:00:00	21:00:00
  7	05:00:00	21:00:00
  8	05:00:00	21:00:00
  9	05:00:00	21:00:00
 10	05:00:00	21:00:00
 11	05:00:00	21:00:00
 12	05:00:00	21:00:00
 13	05:00:00	21:00:00
 14	05:00:00	21:00:00
 15	05:00:00	21:00:00
 43	11:53:00	12:01:00	 1  3  4  5  7  9 10 12 
 44	12:07:00	12:09:00	 3  7  8 12 15 
 45	12:10:00	12:12:00	 1  2  5  7  9 12 
 46	12:34:00	12:36:00	 2  5  6  8 13 14 15 
 47	12:56:00	13:00:00	 1  3  4  5  6  7  8 11 
 48	12:58:00	13:06:00	 3  6  8  9 10 15 
 49	13:00:00	13:10:00	 1  2  5  7  8  9 10 11 
 50	13:05:00	13:09:00	 1  3  7  8  9 11 12 13 
 51	13:07:00	13:13:00	 1  2  3  5  9 10 13 15 
 52	13:13:00	13:23:00	 2  3  6  7  8 11 13 
 53	13:28:00	13:30:00	 3  9 11 12 
 54	13:29:00	13:35:00	 3  5  7  8 10 11 14 
 55	13:54:00	13:58:00	 1  2  3  4  7 11 12 15 
 56	13:54:00	14:00:00	 1  2  3  6  7  8 12 14 
 57	13:55:00	14:05:00	 3  5  6  9 11 12 13 15 
 58	13:57:00	14:05:00	 2  4  5  6  7  9 12 
 59	13:58:00	14:08:00	 1  3  4  6  9 10 12 13 
 60	14:06:00	14:08:00	 1  4  7  8  9 10 11 12 
 61	14:17:00	14:21:00	 2  4  8  9 10 13 
 62	14:22:00	14:24:00	 1  3  7  8  9 10 12 13 
 63	14:22:00	14:32:00	 1  2  4  6  7  8  9 11 
 64	14:31:00	14:39:00	 3  4  6  8 10 11 12 14 
 65	14:30:00	14:40:00	 1  5  6  7  9 11 13 14 
 66	14:55:00	14:59:00	 1  2  4  5  8 11 14 
 67	14:57:00	15:03:00	 1  3  4  6  7  8 11 12 
 68	15:03:00	15:05:00	 1  2  4  6  7 12 14 
 69	15:02:00	15:06:00	 1  2  5  7  8  9 12 14 
 70	15:15:00	15:19:00	 1  2  3  5  6  7 12 14 
 71	15:19:00	15:21:00	 1  2  3  4  6  7  8  9 
 72	15:21:00	15:23:00	 2  3  4  6  7  9 10 12 
 73	15:41:00	15:47:00	 4  5  6  8 10 11 13 14 
 74	15:47:00	15:49:00	 1  2  3  4  6  8 10 12 
 75	15:50:00	15:54:00	 1  2  3  6  8  9 10 11 
 76	15:52:00	15:58:00	 2  4  5  6  7  9 15 
 77	15:52:00	16:02:00	 1  7  8  9 11 13 14 15 
 78	16:01:00	16:11:00	 1  2  4  5  6  7  8 11 
 79	16:02:00	16:10:00	 2  3  4 11 12 14 
 80	16:08:00	16:10:00	 1  3  4  5  8 10 11 13 
 81	16:08:00	16:12:00	 1  3  4  6 11 14 
 82	16:12:00	16:16:00	 1  2  3  4  7 12 14 15 
 83	16:21:00	16:27:00	 3  5  6  7  9 10 11 
 84	16:29:00	16:35:00	 1  4  5  6  8 11 12 13 
 85	16:36:00	16:46:00	 1  4  5  6  7  8 10 11 
 86	16:46:00	16:54:00	 1  3  4  5  6  8  9 10 
 87	16:48:00	16:58:00	 7  9 11 12 
 88	17:14:00	17:22:00	 2  4  9 10 12 13 15 
 89	17:17:00	17:25:00	 1  3  6  7 10 11 12 13 
 90	17:17:00	17:27:00	 1  2  4  6  7  8  9 13 
 91	17:37:00	17:39:00	 4  5  7  9 10 11 14 15 
 92	17:35:00	17:41:00	 2  3  6  8 15 
 93	17:37:00	17:47:00	 3  5 10 13 15 
 94	17:38:00	17:48:00	 2  3  5  6  7  8  9 11 
 95	17:41:00	17:51:00	 2  3  6 12 14 
 96	17:59:00	18:05:00	 3  4  5  8  9 13 14 
 97	18:04:00	18:08:00	 1  3  4  5  6  7  8 11 
 98	18:05:00	18:11:00	 1  3  4  5  6  8  9 10 
 99	18:10:00	18:14:00	 1  5  7  8 10 12 13 15 
100	18:11:00	18:21:00	 1  4  5  6  7 11 12 13 
101	18:14:00	18:18:00	 1  5  7  8 10 12 13 14 
102	18:14:00	18:24:00	 2  5  6  8 10 11 14 15 
103	18:32:00	18:38:00	 2  7  8  9 10 12 13 14 
104	18:35:00	18:45:00	 4  5  6 10 11 13 14 
105	18:51:00	19:01:00	 3  4  7  8  9 
106	18:53:00	19:03:00	 2  4 11 12 13 15 
107	18:58:00	19:06:00	 5  8 11 12 14 
108	19:04:00	19:06:00	 2  3  4  5 10 11 14 
109	19:03:00	19:09:00	 1  2  3  4  7 10 15 
110	19:23:00	19:25:00	 1  2  8  9 10 11 15 
111	19:39:00	19:49:00	 7 14 
112	19:45:00	19:47:00	 1  2 10 11 14 
113	19:44:00	19:52:00	 2  5  6  8 10 14 15 
114	19:45:00	19:51:00	 2  3 13 14 15 
115	20:06:00	20:08:00	 3  4  6  7  8 10 12 13 
116	20:33:00	20:35:00	 1  4  5  7  9 11 12 15 
117	20:34:00	20:38:00	 3  4  7  8  9 11 12 
118	20:37:00	20:39:00	 3  7  8 11 12 15 
119	20:49:00	20:53:00	 1  4  7 10 12 
120	20:48:00	20:54:00	 1  3  4  5  7  8 11 12 
121	20:51:00	21:01:00	 1  3  4  6 11 15 
122	21:04:00	21:14:00	 1  3  4  6 13 15 
123	21:08:00	21:18:00	 1  2  3  4  9 10 12 14 
124	21:27:00	21:35:00	 1  4  7 10 14 15 
125	21:31:00	21:35:00	 1  2  5  6  8  9 11 12 
126	21:44:00	21:52:00	 2  5  6  7  8  9 11 13 
127	21:48:00	21:54:00	 3  4  6  8  9 14 15 
128	21:50:00	21:54:00	 1  2  6  8  9 12 
129	22:17:00	22:19:00	 2  5  6 12 13 14 15 
130	22:22:00	22:24:00	 1  2  4  5  7  8 11 12 
131	22:22:00	22:32:00	 2  5  7  8  9 14 
132	22:23:00	22:31:00	 2  3  8  9 10 11 12 13 
133	22:26:00	22:36:00	 2  4  6 11 
134	22:27:00	22:35:00	 3  4  5  9 10 12 13 14 
135	22:30:00	22:32:00	 8 11 13 14 15 
136	22:41:00	22:47:00	 1  3  6  8 12 13 15 
137	23:06:00	23:10:00	 3  4  5  6 10 12 
138	23:07:00	23:11:00	 2  4  5  6 10 11 13 14 
139	23:26:00	23:32:00	 1  2  7 10 12 14 
140	23:27:00	23:37:00	 1  5  6 10 11 13 15 
141	23:50:00	23:56:00	 1  2  6  7  8  9 10 11 
142	24:05:00	24:13:00	 1  4  5  7  9 14 
143	24:25:00	24:29:00	 1  2  7  8  9 12 13 14 
144	24:44:00	24:52:00	 3  6  8  9 12 13 14 
145	24:49:00	24:53:00	 4  5  6 11 14 
146	25:15:00	25:19:00	 6  8  9 15 
147	25:40:00	25:46:00	 4  7  9 10 12 13 15 
148	25:44:00	25:46:00	 2  5  9 10 11 12 13 14 
149	26:01:00	26:11:00	 1  3  5 10 12 
150	26:04:00	26:14:00	 6  7  8  9 10 11 

