229 24
1	05:30:00	20:30:00
2	05:30:00	20:30:00
3	05:30:00	20:30:00
4	05:30:00	20:30:00
5	05:30:00	20:30:00
6	05:30:00	20:30:00
7	05:30:00	20:30:00
8	05:30:00	20:30:00
9	05:30:00	20:30:00
10	05:30:00	20:30:00
11	05:30:00	20:30:00
12	05:30:00	20:30:00
13	05:30:00	20:30:00
14	05:30:00	20:30:00
15	05:30:00	20:30:00
16	05:30:00	20:30:00
17	05:30:00	20:30:00
58	12:51:00	13:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
158	14:55:00	15:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
108	13:10:00	13:24:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1406	20:05:00	20:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
151	09:05:00	09:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
161	16:55:00	17:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
149	07:05:00	07:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1408	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
164	19:05:00	19:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
57	12:20:00	12:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
148	06:17:00	06:37:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
163	18:15:00	18:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
152	11:15:00	11:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1816	13:11:00	13:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
154	12:51:00	13:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
200	17:35:00	17:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
171	17:00:00	17:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
160	16:25:00	16:45:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
60	13:38:00	13:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
166	08:35:00	08:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
104	16:50:00	17:10:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
175	07:00:00	07:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
178	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
174	13:50:00	14:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
550	07:35:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
177	11:45:00	12:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
107	11:59:00	12:19:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
150	08:05:00	08:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
233	07:10:00	07:30:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
181	16:00:00	16:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
553	07:40:00	08:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
236	06:00:00	06:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
153	12:05:00	12:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
156	14:15:00	14:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
180	18:55:00	19:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
552	07:35:00	07:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
253	11:00:00	11:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1334	13:26:00	13:38:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
245	17:15:00	17:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
235	07:30:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
244	17:55:00	18:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
179	17:55:00	18:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
159	15:55:00	16:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
239	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
248	16:55:00	17:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
256	13:01:00	13:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
259	08:40:00	09:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
238	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
265	18:20:00	18:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
247	13:50:00	14:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
251	16:55:00	17:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
162	17:35:00	17:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
261	15:45:00	16:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
254	07:42:00	08:02:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
262	17:05:00	17:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
297	06:45:00	07:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
300	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1438	18:45:00	19:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
264	16:45:00	17:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
250	12:35:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
296	06:20:00	06:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
303	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
182	16:40:00	17:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
299	09:30:00	09:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
314	18:30:00	18:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
302	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
306	14:15:00	14:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
317	19:30:00	19:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
165	19:45:00	20:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
309	16:00:00	16:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
305	13:38:00	13:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
728	17:10:00	17:30:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
308	15:35:00	15:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
312	17:30:00	17:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
351	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
349	13:11:00	13:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
311	17:00:00	17:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
355	16:35:00	16:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
243	16:20:00	16:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
315	07:05:00	07:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
352	17:15:00	17:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
354	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
168	13:26:00	13:38:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
220	06:57:00	07:17:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
393	06:00:00	06:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
246	11:50:00	12:10:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
344	06:50:00	07:10:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
378	19:15:00	19:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1338	07:31:00	07:51:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1530	07:35:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
370	09:00:00	09:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
298	07:30:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
412	13:06:00	13:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
416	14:30:00	14:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
249	18:20:00	18:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
373	13:48:00	14:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
369	06:25:00	06:45:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
372	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
415	14:05:00	14:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
404	09:30:00	09:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
419	16:00:00	16:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
376	17:20:00	17:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1121	16:35:00	16:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
301	11:30:00	11:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
304	13:06:00	13:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
422	16:50:00	17:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
392	05:35:00	05:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
418	15:30:00	15:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
396	06:45:00	07:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
425	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
307	15:00:00	15:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
407	11:00:00	11:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
421	16:30:00	16:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
395	06:25:00	06:45:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
399	07:35:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
398	07:20:00	07:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
410	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
413	13:38:00	13:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
402	08:30:00	08:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
252	06:35:00	06:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
401	08:05:00	08:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
448	12:59:00	13:13:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
441	13:21:00	13:33:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
405	10:00:00	10:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
451	14:00:00	14:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
428	19:30:00	19:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
255	13:41:00	13:53:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
454	17:00:00	17:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
424	17:30:00	17:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
436	17:59:00	18:19:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
444	07:30:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
431	12:44:00	13:04:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
397	07:00:00	07:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
447	09:30:00	09:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
439	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
437	06:45:00	07:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
442	17:30:00	17:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
427	19:00:00	19:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
433	13:38:00	13:49:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
450	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
258	08:02:00	08:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
310	16:40:00	17:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
453	16:30:00	16:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
456	13:38:00	13:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
423	17:05:00	17:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
313	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
426	18:30:00	18:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
429	20:05:00	20:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
316	08:30:00	08:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
319	19:00:00	19:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
348	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
371	10:15:00	10:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
374	14:00:00	14:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
377	18:15:00	18:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1611	13:48:00	14:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1524	08:15:00	08:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
449	11:30:00	11:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
400	07:50:00	08:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
403	09:00:00	09:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
406	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
409	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
432	13:05:00	13:19:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
435	17:29:00	17:49:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
438	06:20:00	06:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1521	13:28:00	13:48:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
452	14:30:00	14:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
48	18:50:00	19:10:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
51	06:45:00	07:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
455	18:30:00	18:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
54	09:15:00	09:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1404	17:45:00	18:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
106	19:00:00	19:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
167	10:15:00	10:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
170	13:26:00	13:38:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
173	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
559	07:15:00	07:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
237	07:20:00	07:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
257	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
260	11:55:00	12:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
263	13:21:00	13:33:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
1410	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
347	13:09:00	13:23:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
350	13:21:00	13:33:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
353	13:11:00	13:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
356	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
379	16:35:00	16:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
408	11:30:00	11:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
411	12:51:00	13:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
414	13:50:00	14:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
417	15:00:00	15:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
440	13:01:00	13:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
443	19:35:00	19:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
446	15:30:00	15:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17  
