250 20
  1	05:00:00	21:00:00
  2	05:00:00	21:00:00
  3	05:00:00	21:00:00
  4	05:00:00	21:00:00
  5	05:00:00	21:00:00
  6	05:00:00	21:00:00
  7	05:00:00	21:00:00
  8	05:00:00	21:00:00
  9	05:00:00	21:00:00
 10	05:00:00	21:00:00
 11	05:00:00	21:00:00
 12	05:00:00	21:00:00
 13	05:00:00	21:00:00
 14	05:00:00	21:00:00
 15	05:00:00	21:00:00
 16	05:00:00	21:00:00
 17	05:00:00	21:00:00
 18	05:00:00	21:00:00
 19	05:00:00	21:00:00
 20	05:00:00	21:00:00
183	28:11:00	28:19:00	 2  4  5  6  7  8  9 10 12 17 18 19 20 
184	28:12:00	28:18:00	 1  3  5  6  7  8  9 10 14 15 16 19 20 
185	28:16:00	28:20:00	 1  2  3  6 11 13 17 18 
186	28:23:00	28:25:00	 1  8  9 10 11 12 14 15 16 17 19 
187	28:24:00	28:32:00	 3  6  7  8 10 11 12 14 15 16 19 
188	28:26:00	28:34:00	 1  4  8 10 11 13 18 19 20 
189	28:37:00	28:45:00	 1  4  5  7 10 11 12 13 17 18 
190	28:50:00	28:52:00	 2  3  4 11 12 13 16 17 18 20 
191	29:10:00	29:18:00	 2 10 11 13 19 20 
192	29:13:00	29:15:00	 2  3  4  8  9 10 11 12 13 15 16 19 
193	29:13:00	29:15:00	 2  3  4  5  6  7  9 11 16 17 19 
194	29:31:00	29:41:00	 1  2  4  5  6  8 10 11 12 13 15 18 19 
195	29:41:00	29:51:00	 1  2  4  6  8 13 14 15 16 19 20 
196	29:41:00	29:51:00	 2  3  4  7 12 14 15 16 18 19 
197	29:49:00	29:51:00	 1  2  7  9 11 13 15 16 18 20 
198	30:01:00	30:03:00	 1  2  3  4  5  7  9 10 11 12 13 18 20 
199	30:13:00	30:15:00	 2  4  7  9 10 11 13 15 17 19 20 
200	30:13:00	30:23:00	 2  6  7 12 14 15 20 
201	30:32:00	30:38:00	 4  9 12 14 15 17 19 
202	30:47:00	30:53:00	 4  5  8 10 13 15 17 18 19 20 
203	31:15:00	31:19:00	 1  5  6  7  8  9 11 14 15 16 18 19 20 
204	31:19:00	31:21:00	 1  3  5  7  8  9 10 12 14 19 20 
205	31:27:00	31:31:00	 1  3  8 10 11 12 13 17 19 
206	31:35:00	31:37:00	 2  3  4  5  6  7  9 11 12 14 18 19 20 
207	31:56:00	32:04:00	 3  5  6  8 10 12 14 18 19 
208	32:01:00	32:05:00	 2  4  5  9 11 12 13 15 16 19 20 
209	32:01:00	32:05:00	 2  5 10 11 12 14 15 18 19 20 
210	32:10:00	32:16:00	 1  3  4  5  8  9 10 11 12 13 14 15 17 19 20 
211	32:11:00	32:17:00	 3  5  6  8 10 11 12 14 16 17 18 19 
212	32:16:00	32:18:00	 2  5  7  8 10 13 14 15 19 20 
213	32:16:00	32:20:00	 1  6  7  8  9 11 12 13 14 19 
214	32:23:00	32:27:00	 2  3  5  7  8 11 13 15 17 18 
215	32:26:00	32:32:00	 4  5  8  9 12 13 
216	32:27:00	32:37:00	 1  5  7  8  9 10 13 14 15 17 18 19 
217	32:43:00	32:45:00	 2  3  5  6  8  9 11 16 17 
218	32:53:00	33:01:00	 1  3  8  9 10 11 14 15 17 20 
219	32:54:00	33:04:00	 1  2  3  7  8  9 10 16 17 18 20 
220	32:57:00	33:03:00	 3  5  7  9 11 12 16 17 19 20 
221	32:57:00	33:07:00	 1  3  4  6  8  9 12 13 19 20 
222	33:03:00	33:11:00	 1  6  8 10 15 16 18 20 
223	33:08:00	33:14:00	 2  3  4  7  8  9 10 11 13 18 
224	33:33:00	33:39:00	 2  5  6  7  8  9 12 13 17 18 20 
225	33:35:00	33:45:00	 2  4  9 10 11 12 16 17 18 20 
226	33:38:00	33:46:00	 2  3  4  6  7  9 10 13 15 17 19 
227	34:05:00	34:13:00	 1  7 11 13 14 16 19 20 
228	34:27:00	34:33:00	 1  3  8 10 11 13 16 17 
229	34:45:00	34:49:00	 1  2  5 10 13 14 15 16 19 20 
230	34:55:00	35:01:00	 2  4  5  9 14 15 16 18 19 
231	34:56:00	35:04:00	 2  3  6  7  9 11 13 14 
232	35:17:00	35:19:00	 2  3  5  7 13 14 15 17 
233	35:36:00	35:42:00	 1  2  3  6 10 12 15 18 
234	35:39:00	35:47:00	 1  2  3  6  8 10 11 19 20 
235	35:39:00	35:47:00	 2  5  6 10 11 15 16 17 20 
236	35:41:00	35:49:00	 1  7  8 11 17 19 20 
237	35:45:00	35:51:00	 1  3  6 10 13 15 19 
238	35:45:00	35:51:00	 2  3  4  6  8 10 13 14 15 16 19 
239	36:06:00	36:10:00	 1  4  9 10 11 14 15 16 18 19 20 
240	36:05:00	36:11:00	 3  4  5  7  9 10 11 12 13 14 15 16 17 18 20 
241	36:18:00	36:28:00	 2  4  5  9 10 11 15 16 17 
242	36:23:00	36:29:00	 1  2  3  6  7 10 13 17 18 19 20 
243	36:39:00	36:41:00	 2  4  5  6 10 11 13 15 16 17 18 19 
244	36:48:00	36:56:00	 4  6  7 10 11 14 17 18 19 
245	36:56:00	37:06:00	 1  2  3  8 13 17 18 
246	37:11:00	37:15:00	 2  4  5  6 10 12 13 14 16 17 19 20 
247	37:11:00	37:17:00	 3  5  6  8  9 11 12 13 14 15 17 
248	37:24:00	37:26:00	 1  2  3  5  7  8 11 13 15 16 18 20 
249	37:27:00	37:31:00	 1  2  6 10 11 13 14 15 17 18 20 
250	37:42:00	37:50:00	 4  6  7  8 10 11 16 17 18 19 

