500 20
  1	05:00:00	21:00:00
  2	05:00:00	21:00:00
  3	05:00:00	21:00:00
  4	05:00:00	21:00:00
  5	05:00:00	21:00:00
  6	05:00:00	21:00:00
  7	05:00:00	21:00:00
  8	05:00:00	21:00:00
  9	05:00:00	21:00:00
 10	05:00:00	21:00:00
 11	05:00:00	21:00:00
 12	05:00:00	21:00:00
 13	05:00:00	21:00:00
 14	05:00:00	21:00:00
 15	05:00:00	21:00:00
 16	05:00:00	21:00:00
 17	05:00:00	21:00:00
 18	05:00:00	21:00:00
 19	05:00:00	21:00:00
 20	05:00:00	21:00:00
202	30:14:00	30:18:00	 3  4  8 12 14 15 17 19 20 
203	30:14:00	30:24:00	 2  3  7  8 10 11 12 14 16 19 20 
204	30:16:00	30:22:00	 1  2  3  6  7  8  9 12 13 17 19 
205	30:17:00	30:23:00	 1  2  3  4  6  7  8 10 13 14 
206	30:36:00	30:42:00	 3  7  9 11 13 15 17 18 20 
207	30:36:00	30:42:00	 2  6  7  9 10 12 19 
208	30:36:00	30:42:00	 2  7  8 11 12 16 17 18 19 20 
209	30:49:00	30:57:00	 1  4  9 12 14 16 17 
210	30:51:00	30:57:00	 2  4  5  6  9 11 14 15 18 19 20 
211	30:57:00	30:59:00	 1  3  4  7  8 11 12 13 15 17 19 
212	30:56:00	31:00:00	 1  5  9 15 16 20 
213	31:02:00	31:10:00	 5  7 12 17 20 
214	31:05:00	31:13:00	 3  4  5  7  8  9 11 12 13 15 16 18 19 
215	31:19:00	31:21:00	 7 11 12 13 19 20 
216	31:19:00	31:23:00	 2  3  5  6  9 12 18 19 
217	31:18:00	31:28:00	 4  9 10 12 14 16 19 
218	31:28:00	31:30:00	 2  3  5  6  7  8  9 10 11 12 14 16 20 
219	31:44:00	31:46:00	 1  2  3  5  7  9 12 13 14 16 17 18 20 
220	31:46:00	31:52:00	 1  5  6  8 10 13 15 16 19 20 
221	32:07:00	32:17:00	 2  3  4  5  6  7 10 12 18 20 
222	32:31:00	32:39:00	 2  4  9 10 11 15 18 
223	32:37:00	32:41:00	 2  3  4  5  6  7  9 11 12 13 14 15 16 19 
224	32:37:00	32:47:00	 1  2  3  4  6  7  8  9 10 15 17 18 19 
225	32:38:00	32:48:00	 3  4  5  9 11 15 16 17 19 20 
226	32:44:00	32:48:00	 1  2  5  7  8 10 12 16 17 20 
227	32:44:00	32:54:00	 1  3  9 10 12 14 16 17 20 
228	32:49:00	32:53:00	 1  3  5  6  7 10 13 17 18 
229	32:47:00	32:57:00	 1  2  3  4  6  8  9 12 13 14 17 18 20 
230	33:12:00	33:14:00	 1  2  3  4  5  6  8 10 13 15 18 19 
231	33:08:00	33:18:00	 1  5  9 13 14 15 17 19 20 
232	33:24:00	33:26:00	 2  5  6 12 14 16 17 19 
233	33:40:00	33:44:00	 1  3  5  6  8 11 12 14 15 17 18 19 20 
234	33:44:00	33:46:00	 1  2  7  9 10 11 19 20 
235	33:41:00	33:49:00	 7 10 13 14 15 19 
236	33:44:00	33:50:00	 3  6  7 10 13 14 15 17 20 
237	33:48:00	33:52:00	 4  7  8  9 12 14 17 18 19 20 
238	34:08:00	34:12:00	 1  2  3  5  6  8  9 11 12 16 
239	34:09:00	34:15:00	 1  4  5  9 10 11 12 13 15 17 18 19 20 
240	34:33:00	34:41:00	 3  4  8 12 15 16 20 
241	34:34:00	34:44:00	 2  3  4  5  6  8  9 12 18 19 
242	35:03:00	35:07:00	 2  4  9 10 15 16 
243	35:06:00	35:12:00	 1  3  4  5  6  7  8 11 12 13 14 15 16 18 19 
244	35:25:00	35:33:00	 3  4  7  8 10 11 15 20 
245	35:31:00	35:35:00	 4  7  8  9 10 13 14 15 16 17 20 
246	35:55:00	36:03:00	 2  3  5  6  7  8  9 10 12 14 16 18 19 
247	35:58:00	36:08:00	 1  2  3  4  6  7  8  9 11 12 13 16 17 19 20 
248	36:00:00	36:08:00	 1  2  5 10 11 12 13 16 18 20 
249	36:04:00	36:12:00	 1  2  4  9 10 12 13 14 15 16 17 18 19 
250	36:05:00	36:13:00	 1  2  3  4  5  7  8  9 10 11 13 14 16 20 
251	36:18:00	36:24:00	 2  3  6  8 11 12 16 17 18 20 
252	36:21:00	36:27:00	 4  5  6  9 10 11 12 13 16 17 
253	36:26:00	36:28:00	 1  4  5  6  8  9 12 14 15 17 19 
254	36:25:00	36:29:00	 1  2  4  5  7 10 11 12 15 17 
255	36:25:00	36:33:00	 4  5  7  8  9 15 18 19 
256	36:48:00	36:54:00	 1  2  3  4  5  6  7  8  9 10 11 13 17 20 
257	36:51:00	36:57:00	 1  3  4  8  9 11 12 13 16 17 18 
258	36:55:00	37:01:00	 2  7  9 11 14 15 16 17 18 
259	36:58:00	37:06:00	 1  3  4  6  9 10 12 19 
260	37:02:00	37:10:00	 2  5  6  7  8 10 13 14 16 18 19 20 
261	37:17:00	37:25:00	 1  5  6  7  8 11 13 15 16 17 19 
262	37:25:00	37:29:00	 1  3  6  8 11 12 13 14 17 18 
263	37:23:00	37:33:00	 1  2  3  5  7  8  9 16 19 20 
264	37:28:00	37:34:00	 2  5  7 10 11 15 16 17 18 19 20 
265	37:45:00	37:55:00	 1  7  9 14 
266	37:46:00	37:54:00	 1  2  3  4  5 17 20 
267	37:50:00	37:52:00	 1  3  4  5  6  7  9 10 11 18 
268	38:16:00	38:20:00	 1  5  7  9 10 11 14 16 19 
269	38:16:00	38:20:00	 2  7  9 10 11 12 14 18 
270	38:18:00	38:24:00	 1  2  3  4  5  6  7  8  9 11 12 14 16 20 
271	38:20:00	38:28:00	 1  3  4  6  8 10 12 14 16 
272	38:26:00	38:32:00	 1  5  6  7  9 11 13 14 15 19 
273	38:48:00	38:54:00	 2  4  7  8  9 10 11 13 17 18 
274	38:51:00	38:57:00	 5  7  8 11 15 16 17 18 20 
275	38:54:00	38:58:00	 2  4  7 10 15 17 18 19 20 
276	39:12:00	39:14:00	 2  4  5 11 17 18 20 
277	39:22:00	39:24:00	 2  3  4  7  8  9 10 12 14 15 17 
278	39:19:00	39:27:00	 1  2  3  5  8  9 10 11 13 14 18 19 20 
279	39:39:00	39:43:00	 1  3  4  8  9 10 13 17 18 19 
280	39:41:00	39:49:00	 8  9 10 11 12 13 14 15 16 19 20 
281	39:56:00	40:00:00	 3  7 10 13 14 16 18 20 
282	39:55:00	40:01:00	 2  3  4 11 12 14 16 19 
283	40:18:00	40:26:00	 2  5  6 11 12 15 16 18 20 
284	40:21:00	40:25:00	 3  4  7 10 11 15 17 18 
285	40:39:00	40:41:00	 4  5  6  7  8  9 10 12 13 16 17 18 20 
286	40:43:00	40:47:00	 4 12 13 14 15 16 18 20 
287	40:46:00	40:48:00	 1  2  4  7 11 14 20 
288	40:49:00	40:51:00	 3  6  7  9 15 18 19 
289	40:58:00	41:00:00	 1  2  5  6  7  9 12 13 14 17 20 
290	41:05:00	41:07:00	 1  4  5  6  7 10 11 16 19 20 
291	41:32:00	41:34:00	 1  3 11 13 16 17 18 19 20 
292	41:41:00	41:43:00	 1  2  3  6  9 10 13 18 20 
293	41:56:00	42:02:00	 3  4  6  7  8  9 12 13 15 20 
294	41:58:00	42:02:00	 1  2  3  7 11 12 14 16 19 20 
295	42:10:00	42:20:00	 2  4  5  6  7 11 12 15 18 
296	42:16:00	42:22:00	 2  3  4  6  9 10 11 12 13 16 20 
297	42:29:00	42:39:00	 1  3  9 10 11 12 13 17 18 19 
298	42:43:00	42:47:00	 3  4  5  8 11 14 16 18 20 
299	43:02:00	43:06:00	 1  2  3  5  6  8 10 12 13 16 18 19 
300	43:01:00	43:11:00	 1  8 13 18 20 
301	43:04:00	43:12:00	 1  2  3  5  7  8  9 11 12 14 16 17 19 
302	43:28:00	43:32:00	 1  3  4  6  7 15 16 19 
303	43:33:00	43:35:00	 1  3  6  7  8  9 13 14 
304	43:29:00	43:39:00	 2  3  7  8  9 12 16 17 20 
305	43:41:00	43:43:00	 1  3  8  9 10 11 13 14 15 17 19 20 
306	43:40:00	43:46:00	 1  2  4  9 11 12 13 15 17 19 20 
307	43:48:00	43:54:00	 1  2  5  6  7 10 11 12 13 15 16 20 
308	43:46:00	43:56:00	 3  4  6  8  9 10 12 14 16 20 
309	43:57:00	43:59:00	 1  3  5  6  8  9 10 12 14 15 16 18 19 20 
310	43:56:00	44:02:00	 2  4  5  6  7  8 13 14 17 18 
311	43:57:00	44:07:00	 1  5  6  8  9 10 11 12 20 
312	44:15:00	44:21:00	 1  2  4  5  6  7  9 10 11 14 15 18 19 20 
313	44:15:00	44:25:00	 2  3  4  5  7  9 10 14 15 20 
314	44:42:00	44:48:00	 1  5  6  8  9 10 11 15 16 17 18 20 
315	44:45:00	44:51:00	 2  4  8  9 12 14 16 18 20 
316	45:01:00	45:07:00	 1  2  3  4  5  8  9 11 12 14 16 19 
317	45:04:00	45:12:00	 4  7  8 12 13 15 16 17 
318	45:06:00	45:10:00	 2  3  4  5  6  8  9 11 12 14 16 17 18 19 
319	45:08:00	45:12:00	 1  4  7  8 12 14 15 16 20 
320	45:08:00	45:12:00	 2  3  4  5  6  7  8  9 10 11 15 16 19 
321	45:08:00	45:16:00	 1  3  4 10 11 12 13 17 
322	45:14:00	45:16:00	 1  3  6 11 12 14 17 18 19 20 
323	45:14:00	45:18:00	 1  2  3  4  5  6  7  8 10 18 19 
324	45:17:00	45:21:00	 2  3  4  6  7  8  9 14 15 19 
325	45:15:00	45:25:00	 6  9 11 12 14 16 19 
326	45:19:00	45:23:00	 1  5  7  8 11 12 15 18 19 20 
327	45:30:00	45:40:00	 2  3  4  6  7  8 10 11 12 13 16 
328	45:33:00	45:39:00	 2  4  5  8  9 11 15 16 20 
329	45:52:00	46:02:00	 1  3  4  6  8 12 14 15 16 17 19 20 
330	45:57:00	46:01:00	 1  5  9 11 12 13 15 18 
331	46:18:00	46:24:00	 2  4  5  6  7  9 10 11 12 14 15 16 20 
332	46:20:00	46:30:00	 3  6  7  8  9 11 12 19 20 
333	46:24:00	46:28:00	 1  2  7  8 12 14 16 17 18 
334	46:36:00	46:42:00	 1  3  9 12 14 17 19 20 
335	46:37:00	46:43:00	 1  2  3  4  7  8  9 12 15 17 18 
336	46:43:00	46:53:00	 1  2  3  4  5  6  7 11 15 16 20 
337	46:47:00	46:49:00	 5  7  8  9 13 14 16 17 20 
338	47:10:00	47:18:00	 1  3  5  7  8  9 10 11 13 15 16 18 19 20 
339	47:14:00	47:18:00	 1  5  6  7  8 10 14 15 16 18 19 
340	47:15:00	47:23:00	 1  3  4  5  9 13 14 15 16 17 19 20 
341	47:21:00	47:25:00	 3  4  6  7  9 11 14 18 20 
342	47:23:00	47:25:00	 2  4  8  9 13 14 15 16 18 20 
343	47:20:00	47:28:00	 2  5  6  7  8  9 11 13 15 17 18 20 
344	47:24:00	47:26:00	 1  3  4  5  6  7  8  9 11 12 13 16 17 18 
345	47:25:00	47:33:00	 2  6 10 14 15 16 17 18 19 
346	47:40:00	47:44:00	 1  4  6 12 13 14 15 18 
347	47:56:00	47:58:00	 2  4  6  7  8  9 12 13 15 16 17 
348	48:10:00	48:14:00	 1  3  5  6 10 11 12 14 17 18 19 
349	48:20:00	48:22:00	 1  3  6  7  8 12 15 17 18 19 
350	48:21:00	48:23:00	 1  2  3  4  8  9 12 14 17 18 20 
351	48:27:00	48:31:00	 2  3  5  6 10 11 15 16 18 19 20 
352	48:36:00	48:38:00	 2  3  4  5  7  8  9 11 12 13 14 15 16 17 18 19 20 
353	48:42:00	48:52:00	 2  4  5  6  8 10 11 13 15 16 18 20 
354	48:45:00	48:51:00	 1  3  5  7  8  9 11 13 14 16 17 20 
355	49:02:00	49:08:00	 4  7 13 14 15 20 
356	49:13:00	49:15:00	 1  6  7  9 10 11 13 17 
357	49:10:00	49:18:00	 2  4  5  6 12 13 16 17 18 19 20 
358	49:25:00	49:35:00	 3  9 10 11 14 16 18 20 
359	49:34:00	49:44:00	 1  2  5  6  7  8  9 12 15 17 18 
360	49:41:00	49:43:00	 3  4  5  6  8 10 11 12 14 18 
361	49:55:00	50:03:00	 5  6  7  8  9 11 13 14 15 16 18 20 
362	49:59:00	50:01:00	 3  5  6  8  9 11 12 13 16 17 20 
363	50:06:00	50:14:00	 1  2  3  5  7 15 16 17 19 
364	50:09:00	50:11:00	 1  3  5 13 16 17 20 
365	50:11:00	50:13:00	 2  4  8  9 11 12 14 15 17 18 
366	50:35:00	50:41:00	 4  5  6  7  8 10 13 17 18 19 20 
367	50:34:00	50:42:00	 5  6  8  9 13 14 15 17 
