229 24
1	05:30:00	20:30:00
2	05:30:00	20:30:00
3	05:30:00	20:30:00
4	05:30:00	20:30:00
5	05:30:00	20:30:00
6	05:30:00	20:30:00
7	05:30:00	20:30:00
8	05:30:00	20:30:00
9	05:30:00	20:30:00
10	05:30:00	20:30:00
11	05:30:00	20:30:00
12	05:30:00	20:30:00
13	05:30:00	20:30:00
14	05:30:00	20:30:00
15	05:30:00	20:30:00
16	05:30:00	20:30:00
17	05:30:00	20:30:00
18	05:30:00	20:30:00
19	05:30:00	20:30:00
20	05:30:00	20:30:00
21	05:30:00	20:30:00
22	05:30:00	20:30:00
23	05:30:00	20:30:00
24	05:30:00	20:30:00
175	07:00:00	07:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
178	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
174	13:50:00	14:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
550	07:35:00	07:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
177	11:45:00	12:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
107	11:59:00	12:19:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
150	08:05:00	08:25:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
233	07:10:00	07:30:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
181	16:00:00	16:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
553	07:40:00	08:00:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
236	06:00:00	06:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
153	12:05:00	12:25:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
156	14:15:00	14:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
180	18:55:00	19:15:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
552	07:35:00	07:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
253	11:00:00	11:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1334	13:26:00	13:38:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
245	17:15:00	17:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
235	07:30:00	07:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
244	17:55:00	18:15:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
179	17:55:00	18:15:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
159	15:55:00	16:15:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
239	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
248	16:55:00	17:15:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
256	13:01:00	13:15:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
259	08:40:00	09:00:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
238	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
265	18:20:00	18:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
247	13:50:00	14:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
251	16:55:00	17:15:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
162	17:35:00	17:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
261	15:45:00	16:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
254	07:42:00	08:02:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
262	17:05:00	17:25:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
297	06:45:00	07:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
300	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1438	18:45:00	19:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
264	16:45:00	17:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
250	12:35:00	12:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
296	06:20:00	06:40:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
303	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
182	16:40:00	17:00:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
299	09:30:00	09:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
314	18:30:00	18:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
302	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
306	14:15:00	14:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
317	19:30:00	19:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
165	19:45:00	20:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
309	16:00:00	16:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
305	13:38:00	13:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
728	17:10:00	17:30:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
308	15:35:00	15:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
312	17:30:00	17:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
351	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
349	13:11:00	13:25:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
311	17:00:00	17:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
355	16:35:00	16:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
243	16:20:00	16:40:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
315	07:05:00	07:25:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
352	17:15:00	17:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
354	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
168	13:26:00	13:38:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
220	06:57:00	07:17:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
393	06:00:00	06:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
246	11:50:00	12:10:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
344	06:50:00	07:10:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
378	19:15:00	19:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1338	07:31:00	07:51:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1530	07:35:00	07:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
370	09:00:00	09:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
298	07:30:00	07:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
412	13:06:00	13:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
416	14:30:00	14:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
249	18:20:00	18:40:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
373	13:48:00	14:00:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
369	06:25:00	06:45:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
372	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
415	14:05:00	14:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
404	09:30:00	09:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
419	16:00:00	16:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
376	17:20:00	17:40:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1121	16:35:00	16:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
301	11:30:00	11:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
304	13:06:00	13:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
422	16:50:00	17:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
392	05:35:00	05:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
418	15:30:00	15:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
396	06:45:00	07:00:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
425	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
307	15:00:00	15:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
407	11:00:00	11:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
421	16:30:00	16:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
395	06:25:00	06:45:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
399	07:35:00	07:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
398	07:20:00	07:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
410	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
413	13:38:00	13:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
402	08:30:00	08:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
252	06:35:00	06:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
401	08:05:00	08:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
448	12:59:00	13:13:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
441	13:21:00	13:33:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
405	10:00:00	10:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
451	14:00:00	14:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
428	19:30:00	19:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
255	13:41:00	13:53:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
454	17:00:00	17:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
424	17:30:00	17:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
436	17:59:00	18:19:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
444	07:30:00	07:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
431	12:44:00	13:04:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
397	07:00:00	07:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
447	09:30:00	09:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
439	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
437	06:45:00	07:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
442	17:30:00	17:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
427	19:00:00	19:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
433	13:38:00	13:49:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
450	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
258	08:02:00	08:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
310	16:40:00	17:00:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
453	16:30:00	16:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
456	13:38:00	13:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
423	17:05:00	17:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
313	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
426	18:30:00	18:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
429	20:05:00	20:25:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
316	08:30:00	08:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
319	19:00:00	19:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
348	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
371	10:15:00	10:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
374	14:00:00	14:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
377	18:15:00	18:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1611	13:48:00	14:00:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1524	08:15:00	08:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
449	11:30:00	11:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
400	07:50:00	08:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
403	09:00:00	09:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
406	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
409	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
432	13:05:00	13:19:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
435	17:29:00	17:49:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
438	06:20:00	06:40:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1521	13:28:00	13:48:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
452	14:30:00	14:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
48	18:50:00	19:10:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
51	06:45:00	07:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
455	18:30:00	18:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
54	09:15:00	09:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1404	17:45:00	18:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
106	19:00:00	19:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
167	10:15:00	10:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
170	13:26:00	13:38:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
173	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
559	07:15:00	07:35:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
237	07:20:00	07:40:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
257	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
260	11:55:00	12:15:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
263	13:21:00	13:33:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1410	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
347	13:09:00	13:23:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
350	13:21:00	13:33:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
353	13:11:00	13:25:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
356	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
379	16:35:00	16:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
408	11:30:00	11:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
411	12:51:00	13:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
414	13:50:00	14:05:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
417	15:00:00	15:20:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
440	13:01:00	13:15:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
443	19:35:00	19:55:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
446	15:30:00	15:50:00	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
