229 24
1	05:30:00	20:30:00
2	05:30:00	20:30:00
3	05:30:00	20:30:00
4	05:30:00	20:30:00
5	05:30:00	20:30:00
6	05:30:00	20:30:00
7	05:30:00	20:30:00
8	05:30:00	20:30:00
9	05:30:00	20:30:00
10	05:30:00	20:30:00
11	05:30:00	20:30:00
12	05:30:00	20:30:00
13	05:30:00	20:30:00
14	05:30:00	20:30:00
15	05:30:00	20:30:00
16	05:30:00	20:30:00
17	05:30:00	20:30:00
18	05:30:00	20:30:00
177	11:45:00	12:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
107	11:59:00	12:19:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
150	08:05:00	08:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
233	07:10:00	07:30:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
181	16:00:00	16:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
553	07:40:00	08:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
236	06:00:00	06:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
153	12:05:00	12:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
156	14:15:00	14:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
180	18:55:00	19:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
552	07:35:00	07:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
253	11:00:00	11:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
1334	13:26:00	13:38:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
245	17:15:00	17:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
235	07:30:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
244	17:55:00	18:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
179	17:55:00	18:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
159	15:55:00	16:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
239	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
248	16:55:00	17:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
256	13:01:00	13:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
259	08:40:00	09:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
238	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
265	18:20:00	18:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
247	13:50:00	14:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
251	16:55:00	17:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
162	17:35:00	17:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
261	15:45:00	16:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
254	07:42:00	08:02:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
262	17:05:00	17:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
297	06:45:00	07:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
300	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
1438	18:45:00	19:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
264	16:45:00	17:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
250	12:35:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
296	06:20:00	06:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
303	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
182	16:40:00	17:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
299	09:30:00	09:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
314	18:30:00	18:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
302	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
306	14:15:00	14:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
317	19:30:00	19:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
165	19:45:00	20:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
309	16:00:00	16:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
305	13:38:00	13:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
728	17:10:00	17:30:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
308	15:35:00	15:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
312	17:30:00	17:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
351	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
349	13:11:00	13:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
311	17:00:00	17:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
355	16:35:00	16:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
243	16:20:00	16:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
315	07:05:00	07:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
352	17:15:00	17:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
354	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
168	13:26:00	13:38:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
220	06:57:00	07:17:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
393	06:00:00	06:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
246	11:50:00	12:10:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
344	06:50:00	07:10:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
378	19:15:00	19:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
1338	07:31:00	07:51:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
1530	07:35:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
370	09:00:00	09:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
298	07:30:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
412	13:06:00	13:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
416	14:30:00	14:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
249	18:20:00	18:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
373	13:48:00	14:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
369	06:25:00	06:45:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
372	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
415	14:05:00	14:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
404	09:30:00	09:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
419	16:00:00	16:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
376	17:20:00	17:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
1121	16:35:00	16:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
301	11:30:00	11:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
304	13:06:00	13:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
422	16:50:00	17:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
392	05:35:00	05:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
418	15:30:00	15:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
396	06:45:00	07:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
425	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
307	15:00:00	15:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
407	11:00:00	11:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
421	16:30:00	16:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
395	06:25:00	06:45:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
399	07:35:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
398	07:20:00	07:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
410	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
413	13:38:00	13:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
402	08:30:00	08:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
252	06:35:00	06:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
401	08:05:00	08:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
448	12:59:00	13:13:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
441	13:21:00	13:33:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
405	10:00:00	10:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
451	14:00:00	14:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
428	19:30:00	19:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
255	13:41:00	13:53:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
454	17:00:00	17:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
424	17:30:00	17:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
436	17:59:00	18:19:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
444	07:30:00	07:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
431	12:44:00	13:04:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
397	07:00:00	07:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
447	09:30:00	09:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
439	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
437	06:45:00	07:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
442	17:30:00	17:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
427	19:00:00	19:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
433	13:38:00	13:49:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
450	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
258	08:02:00	08:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
310	16:40:00	17:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
453	16:30:00	16:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
456	13:38:00	13:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
423	17:05:00	17:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
313	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
426	18:30:00	18:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
429	20:05:00	20:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
316	08:30:00	08:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
319	19:00:00	19:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
348	13:43:00	13:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
371	10:15:00	10:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
374	14:00:00	14:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
377	18:15:00	18:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
1611	13:48:00	14:00:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
1524	08:15:00	08:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
449	11:30:00	11:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
400	07:50:00	08:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
403	09:00:00	09:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
406	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
409	12:00:00	12:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
432	13:05:00	13:19:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
435	17:29:00	17:49:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
438	06:20:00	06:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
1521	13:28:00	13:48:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
452	14:30:00	14:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
48	18:50:00	19:10:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
51	06:45:00	07:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
455	18:30:00	18:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
54	09:15:00	09:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
1404	17:45:00	18:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
106	19:00:00	19:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
167	10:15:00	10:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
170	13:26:00	13:38:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
173	12:30:00	12:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
559	07:15:00	07:35:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
237	07:20:00	07:40:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
257	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
260	11:55:00	12:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
263	13:21:00	13:33:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
1410	10:30:00	10:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
347	13:09:00	13:23:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
350	13:21:00	13:33:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
353	13:11:00	13:25:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
356	18:00:00	18:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
379	16:35:00	16:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
408	11:30:00	11:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
411	12:51:00	13:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
414	13:50:00	14:05:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
417	15:00:00	15:20:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
440	13:01:00	13:15:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
443	19:35:00	19:55:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
446	15:30:00	15:50:00	1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18  
